Uniprot_ID,Gene_ID,THSA,RHSA,LHPSA,length,Gene,Tissue,NX,Median_NX,rows,Expression
Q8TB40,ABHD4,3826.019933587313,0.2412028950453171,1247.199980222698,342,ENSG00000100439,testis,45.0,15.4,10768,I
P40337,VHL,3500.5318634808064,0.21962026415584984,985.4477567000637,213,ENSG00000134086,thymus,39.2,15.4,10769,I
Q969W0,SPTSSA,4626.947174981237,0.6960647618893626,4162.175,71,ENSG00000165389,adrenal gland,50.5,15.4,10770,I
Q9H7B2,RPF2,4555.15407052636,0.2208966787755393,1015.9811433131842,306,ENSG00000197498,skeletal muscle,46.3,15.4,10771,I
Q9Y3B1,PRELID3B,4081.4296754926454,0.3435875465299153,2139.9918975636656,194,ENSG00000101166,small intestine,91.2,15.4,10772,I
P49915,GMPS,5963.203857848051,0.19644086151986426,882.6186463269493,693,ENSG00000163655,testis,60.9,15.4,10773,I
O75352,MPDU1,7000.69105637371,0.5139373301727145,5696.648957153958,247,ENSG00000129255,liver,80.1,15.4,10774,I
Q6NVY1,HIBCH,4284.064547038081,0.22959786041998564,1099.636679319052,386,ENSG00000198130,kidney,65.7,15.4,10775,I
Q99759,MAP3K3,7824.200179415941,0.20911853642642106,882.6186463269493,626,ENSG00000198909,heart muscle,37.4,15.4,10776,I
P54803,GALC,7883.944339543578,0.2981311189188407,1780.221628727053,685,ENSG00000054983,spinal cord,33.8,15.4,10777,I
Q9H2H9,SLC38A1,12501.97218190431,0.4566975662344802,6773.703427960926,487,ENSG00000111371,skeletal muscle,62.9,15.4,10778,I
Q9NZL4,HSPBP1,4247.966483777763,0.20091807355990565,882.6186463269493,359,ENSG00000133265,basal ganglia,42.9,15.4,10779,I
Q9H2C2,ARV1,7996.863637596371,0.43971943362130816,6204.303243978244,271,ENSG00000173409,basal ganglia,31.0,15.4,10780,I
Q7Z4R8,C6orf120,4973.843920019269,0.3874555616127332,3574.4356756568372,191,ENSG00000185127,liver,29.9,15.4,10781,I
O00429,DNM1L,9302.04520624578,0.22316190980357845,1015.9811433131842,736,ENSG00000087470,cerebellum,40.5,15.4,10782,I
Q86U28,ISCA2,3221.3573317497967,0.2975753811037255,1543.2089385592158,154,ENSG00000165898,dendritic cells,65.9,15.4,10783,I
Q9P0J0,NDUFA13,5309.9731417357925,0.4214469815598705,4194.045714285714,144,ENSG00000186010,testis,140.2,15.4,10784,I
Q9BRA2,TXNDC17,1575.1282705694439,0.2189443095857758,821.7369942177684,123,ENSG00000129235,esophagus,74.8,15.4,10785,I
Q9NP64,ZCCHC17,3096.9616754055023,0.14578643359678514,859.2273906316698,241,ENSG00000121766,spinal cord,57.6,15.4,10786,I
P42696,RBM34,7426.918533438444,0.20453483415620727,882.6186463269493,430,ENSG00000188739,granulocytes,38.0,15.4,10787,I
P78552,IL13RA1,8245.807776364682,0.3062807135135293,1780.221628727053,427,ENSG00000131724,liver,73.3,15.4,10788,I
Q8NI22,MCFD2,4656.722430941461,0.3695907836011713,2487.7519050599176,146,ENSG00000180398,salivary gland,82.1,15.4,10789,I
Q06546,GABPA,7420.320816046001,0.24991021381227485,1247.199980222698,454,ENSG00000154727,thymus,37.7,15.4,10790,I
Q8NFU3,TSTD1,1724.2400901556016,0.2708438378033443,1001.6993325905033,115,ENSG00000215845,salivary gland,79.8,15.4,10791,I
Q5F1R6,DNAJC21,9256.599459886547,0.2073553591252976,882.6186463269493,531,ENSG00000168724,skeletal muscle,50.6,15.4,10792,I
Q96E11,MRRF,4949.057395648957,0.2661863719547829,1300.09365576959,262,ENSG00000148187,rectum,31.6,15.4,10793,I
P41134,ID1,4847.925979316235,0.376619719993169,2899.9084119092327,155,ENSG00000125968,seminal vesicle,163.1,15.4,10794,I
Q6PML9,SLC30A9,10571.35741797984,0.3340918848181111,2721.5586704194143,568,ENSG00000014824,kidney,38.2,15.4,10795,I
Q9NUQ8,ABCF3,8701.357794490455,0.2184682250792766,985.4477567000637,709,ENSG00000161204,adrenal gland,47.0,15.4,10796,I
P61968,LMO4,3410.3002095878123,0.3161753838435651,1889.931313072292,165,ENSG00000143013,cerebral cortex,102.4,15.4,10797,I
P43897,TSFM,4365.336326217654,0.2473805268460089,1247.199980222698,325,ENSG00000123297,adrenal gland,46.2,15.4,10798,I
Q96FJ2,DYNLL2,1577.4227133870127,0.27134957425817946,1001.6993325905033,89,ENSG00000264364,skeletal muscle,64.8,15.4,10799,I
Q9UH92,MLX,6595.070661070945,0.26068742443451554,1247.199980222698,298,ENSG00000108788,skeletal muscle,43.3,15.4,10800,I
Q9Y6P5,SESN1,6711.520857319231,0.26685371546120623,1300.09365576959,492,ENSG00000080546,skeletal muscle,69.2,15.4,10801,I
Q96HR3,MED30,4483.422717100381,0.3057236673309868,1719.856273640681,178,ENSG00000164758,bone marrow,46.7,15.4,10802,I
Q99685,MGLL,3155.878726586699,0.2344022172471571,1247.199980222698,303,ENSG00000074416,adipose tissue,72.2,15.4,10803,I
Q969S3,ZNF622,9654.024280270927,0.2715846877862513,2143.505293132295,477,ENSG00000173545,T-cells,56.9,15.4,10804,I
Q9UNX3,RPL26L1,2267.060314130783,0.1986392038875124,599.1853833605564,145,ENSG00000037241,testis,73.6,15.4,10805,I
Q9HAZ1,CLK4,6226.755135485526,0.19440966398673545,882.6186463269493,481,ENSG00000113240,cerebellum,53.8,15.4,10806,I
Q9Y675,SNURF,2160.8697553396223,0.26645070528019915,890.014502171317,71,ENSG00000273173,cerebral cortex,140.9,15.5,10807,I
Q8N4Q0,ZADH2,5022.220835632085,0.2929651836017916,1719.856273640681,377,ENSG00000180011,skeletal muscle,34.5,15.5,10808,I
Q8TAC2,JOSD2,3182.988312479853,0.2872209616502692,1543.2089385592158,188,ENSG00000161677,monocytes,36.9,15.5,10809,I
Q13217,DNAJC3,6387.253098452087,0.225879850620812,1015.9811433131842,504,ENSG00000102580,liver,61.9,15.5,10810,I
Q9UDW3,ZMAT5,4096.017933854461,0.2974635437095587,1719.856273640681,170,ENSG00000100319,granulocytes,42.2,15.5,10811,I
P30281,CCND3,3828.6742956727753,0.2341983099675321,1247.199980222698,292,ENSG00000112576,thymus,142.5,15.5,10812,I
Q9H1E5,TMX4,8620.234515547749,0.3133091831910126,1780.221628727053,349,ENSG00000125827,granulocytes,51.2,15.5,10813,I
Q8WUM9,SLC20A1,14839.416812244053,0.4290003946347904,6773.703427960926,679,ENSG00000144136,placenta,59.8,15.5,10814,I
Q9NYY8,FASTKD2,8526.08702514172,0.2432885423686696,1247.199980222698,710,ENSG00000118246,skeletal muscle,42.0,15.5,10815,I
Q6UWJ1,TMCO3,15376.062663149823,0.40301335728114257,6773.703427960926,677,ENSG00000150403,pancreas,46.1,15.5,10816,I
P51808,DYNLT3,2395.9383384019143,0.32931496501111635,1244.9436342565302,116,ENSG00000165169,pons and medulla,60.3,15.5,10817,I
Q9NWK9,ZNHIT6,7514.61529648602,0.23019659954830984,1099.636679319052,470,ENSG00000117174,basal ganglia,28.0,15.5,10818,I
Q9UBV7,B4GALT7,6475.497473546867,0.3235382323465025,1889.931313072292,327,ENSG00000027847,pancreas,37.0,15.5,10819,I
Q969W1,ZDHHC16,10673.115244120363,0.480806697450289,6773.703427960926,377,ENSG00000171307,liver,37.4,15.5,10820,I
Q96E29,MTERF3,5722.760306793453,0.23432184393588584,1247.199980222698,417,ENSG00000156469,skeletal muscle,28.8,15.5,10821,I
Q9NPL8,TIMMDC1,7293.6382610112405,0.3623286307100767,2664.451905059917,285,ENSG00000113845,heart muscle,43.9,15.5,10822,I
Q9UBQ7,GRHPR,3439.869522163273,0.22231147512639304,1015.9811433131842,328,ENSG00000137106,liver,172.0,15.5,10823,I
Q9HBM6,TAF9B,4767.181039246917,0.2603395432409055,1247.199980222698,251,ENSG00000187325,smooth muscle,31.9,15.5,10824,I
Q8WVN8,UBE2Q2,5155.4600569427,0.2160710051791921,955.0750302085603,375,ENSG00000140367,smooth muscle,42.9,15.5,10825,I
Q96Q11,TRNT1,4517.620283737776,0.2013397566279988,882.6186463269493,434,ENSG00000072756,pituitary gland,31.0,15.5,10826,I
O43414,ERI3,5120.210728994012,0.30764433655708845,1719.856273640681,337,ENSG00000117419,cerebral cortex,43.7,15.5,10827,I
O43286,B4GALT5,7962.2812439799345,0.3552779218843826,3236.0372601462896,388,ENSG00000158470,bone marrow,53.3,15.5,10828,I
Q86VZ5,SGMS1,10744.59107173979,0.4362462644730392,6773.703427960926,413,ENSG00000198964,parathyroid gland,64.6,15.5,10829,I
O94830,DDHD2,8658.34262277484,0.2223773425740946,1015.9811433131842,711,ENSG00000085788,cerebral cortex,48.1,15.5,10830,I
Q9BVL2,NUP58,9924.262699151046,0.2706223558291837,2143.505293132295,599,ENSG00000139496,testis,47.1,15.5,10831,I
Q9Y3E5,PTRH2,4525.271576470137,0.36004787839554325,2487.7519050599176,179,ENSG00000141378,epididymis,36.7,15.5,10832,I
Q9BUE6,ISCA1,2430.593060603738,0.2686695213652989,979.2676296919527,129,ENSG00000135070,skeletal muscle,43.5,15.5,10833,I
Q96JJ3,ELMO2,6819.529469338056,0.19347011030232736,882.6186463269493,720,ENSG00000062598,cerebellum,39.8,15.5,10834,I
Q7LFL8,CXXC5,7904.834514972569,0.31206655420790924,1780.221628727053,322,ENSG00000171604,cerebellum,68.2,15.5,10835,I
Q14195,DPYSL3,6335.6440027534945,0.2393390142116158,1247.199980222698,570,ENSG00000113657,smooth muscle,91.4,15.5,10836,I
Q567U6,CCDC93,8542.812811523678,0.2102619895873329,882.6186463269493,631,ENSG00000125633,bone marrow,27.2,15.6,10837,I
P32121,ARRB2,4964.090899384019,0.21450415342057272,955.0750302085603,409,ENSG00000141480,bone marrow,102.8,15.6,10838,I
P12694,BCKDHA,7043.275589361787,0.27841542282540066,1656.4306363857788,445,ENSG00000248098,skeletal muscle,61.7,15.6,10839,I
Q9Y657,SPIN1,3760.898049995304,0.2176420544179348,955.0750302085603,262,ENSG00000106723,epididymis,44.0,15.6,10840,I
Q9HBH9,MKNK2,6233.849961033462,0.2384925829662337,1247.199980222698,465,ENSG00000099875,skeletal muscle,207.5,15.6,10841,I
O00255,MEN1,8305.506489792466,0.2279302343412541,1043.8673895786558,615,ENSG00000133895,thymus,33.2,15.6,10842,I
P27338,MAOB,5993.119031894206,0.2463044078567548,1247.199980222698,520,ENSG00000069535,liver,104.9,15.6,10843,I
Q969Q5,RAB24,3450.5486166983837,0.28036406260605085,1656.4306363857788,203,ENSG00000169228,monocytes,42.0,15.6,10844,I
Q13907,IDI1,3369.214486762881,0.2641640094851017,1247.199980222698,227,ENSG00000067064,breast,68.8,15.6,10845,I
Q9HA47,UCK1,3968.3133265554907,0.2252618171511452,1015.9811433131842,277,ENSG00000130717,skeletal muscle,30.0,15.6,10846,I
Q9NVF7,FBXO28,6870.8438039213415,0.23716262134166785,1247.199980222698,368,ENSG00000143756,skin,32.3,15.6,10847,I
Q14938,NFIX,9690.738027396801,0.2566701506139313,1247.199980222698,502,ENSG00000008441,skeletal muscle,139.7,15.6,10848,I
O95260,ATE1,5681.968319475651,0.20271527940759013,882.6186463269493,518,ENSG00000107669,skeletal muscle,33.6,15.6,10849,I
Q96B42,TMEM18,5596.102313154936,0.4984346677568013,4651.075,140,ENSG00000151353,ovary,43.7,15.6,10850,I
Q9P2X3,IMPACT,5079.209398066998,0.2439946147559793,1247.199980222698,320,ENSG00000154059,testis,40.3,15.6,10851,I
Q96EY5,MVB12A,5447.696112149954,0.3017985533989616,1719.856273640681,273,ENSG00000141971,ovary,33.8,15.6,10852,I
Q9H0X4,FAM234A,8211.872640115023,0.28101083813490657,1716.7959914721512,552,ENSG00000167930,corpus callosum,56.0,15.6,10853,I
O43252,PAPSS1,6765.722866481546,0.222513049487626,1015.9811433131842,624,ENSG00000138801,granulocytes,62.2,15.6,10854,I
Q9P2R7,SUCLA2,6554.07039798498,0.27078196497280066,1561.9385202765454,463,ENSG00000136143,skeletal muscle,89.0,15.6,10855,I
Q6NZI2,CAVIN1,8752.219559782745,0.2611741719294515,1247.199980222698,390,ENSG00000177469,smooth muscle,115.4,15.6,10856,I
Q9H4P4,RNF41,4908.249318495395,0.25284199399632723,1247.199980222698,317,ENSG00000181852,cerebral cortex,47.1,15.6,10857,I
O14713,ITGB1BP1,3361.365570974349,0.2337246426408669,1247.199980222698,200,ENSG00000119185,breast,73.0,15.6,10858,I
O60516,EIF4EBP3,2930.3449605822557,0.2972586491028795,1457.4130348785516,100,ENSG00000243056,skeletal muscle,78.6,15.6,10859,I
Q7Z7C8,TAF8,6257.669285544754,0.2492741203251128,1247.199980222698,310,ENSG00000137413,thymus,36.0,15.6,10860,I
Q8NHH9,ATL2,8690.445599457622,0.2636345400409395,1247.199980222698,583,ENSG00000119787,smooth muscle,35.3,15.6,10861,I
Q8WWB7,GLMP,8180.012517559536,0.3838613382880121,4852.686244418424,406,ENSG00000198715,placenta,46.5,15.6,10862,I
Q9BUH6,PAXX,3658.175653037429,0.2430884400080941,1247.199980222698,204,ENSG00000148362,dendritic cells,56.3,15.7,10863,I
Q5SWA1,PPP1R15B,12310.329928675294,0.23722795864184995,1247.199980222698,713,ENSG00000158615,bone marrow,66.4,15.7,10864,I
Q9H0V1,TMEM168,17730.487118837253,0.4634300918698855,6773.703427960926,697,ENSG00000146802,parathyroid gland,28.2,15.7,10865,I
P31040,SDHA,6845.930299392343,0.25458246582604604,1247.199980222698,664,ENSG00000073578,skeletal muscle,114.0,15.7,10866,I
Q14469,HES1,5371.101723110678,0.2595035293282621,1247.199980222698,280,ENSG00000114315,seminal vesicle,89.6,15.7,10867,I
Q9UBR5,CKLF,6167.894904798271,0.5426221345906602,5128.374927849928,152,ENSG00000217555,granulocytes,142.0,15.7,10868,I
Q8IY31,IFT20,4939.245482873918,0.3915867975833992,3747.7940089901695,132,ENSG00000109083,pancreas,77.1,15.7,10869,I
Q9P2J3,KLHL9,7473.075514340396,0.26223140441388604,1247.199980222698,617,ENSG00000198642,ovary,25.3,15.7,10870,I
Q5T280,SPOUT1,4492.291171291471,0.1996101741869206,882.6186463269493,376,ENSG00000198917,basal ganglia,35.0,15.7,10871,I
Q9H9E1,ANKRA2,4818.215898051859,0.2645113564862362,1247.199980222698,313,ENSG00000164331,spinal cord,30.7,15.7,10872,I
Q8WUF8,FAM172A,5584.319687309864,0.2244853708748748,1015.9811433131842,416,ENSG00000113391,cerebellum,28.8,15.7,10873,I
Q15750,TAB1,7635.2074362516405,0.2527806928304464,1247.199980222698,504,ENSG00000100324,corpus callosum,32.0,15.7,10874,I
P25098,GRK2,7933.845809358357,0.2195294452104264,985.4477567000637,689,ENSG00000173020,bone marrow,78.2,15.7,10875,I
Q16222,UAP1,5363.264559832217,0.21815998132147849,955.0750302085603,522,ENSG00000117143,liver,67.1,15.7,10876,I
O14678,ABCD4,12696.661871033912,0.3863286776841632,5373.887662187801,606,ENSG00000119688,fallopian tube,23.8,15.7,10877,I
Q6IPR1,ETFRF1,2475.6149223238226,0.323355891385003,1244.9436342565302,90,ENSG00000205707,liver,70.1,15.7,10878,I
Q9NR45,NANS,3685.1628389120106,0.2173404450125109,955.0750302085603,359,ENSG00000095380,salivary gland,80.0,15.7,10879,I
Q5TFE4,NT5DC1,4840.362564605474,0.21425651260155915,955.0750302085603,455,ENSG00000178425,midbrain,40.7,15.7,10880,I
P0C7I6,CCDC159,5760.948632824423,0.2496184710791485,1247.199980222698,297,ENSG00000183401,thalamus,43.5,15.7,10881,I
P30405,PPIF,2629.2959399431948,0.2385045972517289,1009.5739721772376,207,ENSG00000108179,adrenal gland,76.2,15.7,10882,I
Q15057,ACAP2,10624.417257294059,0.22806088723091755,1043.8673895786558,778,ENSG00000114331,granulocytes,59.4,15.7,10883,I
Q96C01,FAM136A,2639.348087328673,0.2728274427783379,1296.238708595965,138,ENSG00000035141,pancreas,53.1,15.7,10884,I
Q8N5B7,CERS5,10470.236925527459,0.44302559822370696,6773.703427960926,392,ENSG00000139624,cerebellum,38.3,15.7,10885,I
Q9UNZ2,NSFL1C,5381.974565404652,0.2217812343710756,1015.9811433131842,370,ENSG00000088833,skeletal muscle,49.7,15.7,10886,I
Q9BSR8,YIPF4,6708.114747145772,0.4779188980434365,5648.848957153958,244,ENSG00000119820,pancreas,32.9,15.7,10887,I
Q13829,TNFAIP1,4716.068636718393,0.2326076477181087,1131.7224879498244,316,ENSG00000109079,liver,69.9,15.8,10888,I
Q9NP59,SLC40A1,13391.941179311278,0.4465238158773972,6773.703427960926,571,ENSG00000138449,lymph node,170.2,15.8,10889,I
Q15554,TERF2,9680.682248234749,0.21855898881469932,985.4477567000637,542,ENSG00000132604,tonsil,42.2,15.8,10890,I
Q6FI81,CIAPIN1,5266.462992626429,0.25996051017450084,1247.199980222698,312,ENSG00000005194,T-cells,48.8,15.8,10891,I
P15289,ARSA,6125.779824116824,0.3044910141113109,1719.856273640681,507,ENSG00000100299,pancreas,45.4,15.8,10892,I
Q9BW83,IFT27,2905.0718650788067,0.28800937261277865,1389.9900316545868,186,ENSG00000100360,fallopian tube,40.5,15.8,10893,I
Q92624,APPBP2,6742.762912869453,0.2546632460830546,1247.199980222698,585,ENSG00000062725,testis,30.8,15.8,10894,I
Q01167,FOXK2,11069.242186799649,0.25262651004898296,1247.199980222698,660,ENSG00000141568,skeletal muscle,41.5,15.8,10895,I
Q9Y512,SAMM50,10535.960031393173,0.412058445218581,6773.703427960926,469,ENSG00000100347,skeletal muscle,79.5,15.8,10896,I
Q9Y6Y0,IVNS1ABP,6074.942840909958,0.2187599837112613,985.4477567000637,642,ENSG00000116679,bone marrow,171.2,15.8,10897,I
Q9Y276,BCS1L,6610.980254602429,0.28856744800543743,1719.856273640681,419,ENSG00000074582,liver,29.1,15.8,10898,I
Q8WVK7,SKA2,3020.734994626046,0.3000977548608992,1457.4130348785516,121,ENSG00000182628,cerebellum,47.1,15.8,10899,I
Q8NBM4,UBAC2,10658.751765981317,0.4574248384598287,6773.703427960926,344,ENSG00000134882,T-cells,37.5,15.8,10900,I
Q9GZT6,CCDC90B,6162.790059015153,0.3171114061210919,1889.931313072292,254,ENSG00000137500,spinal cord,43.9,15.8,10901,I
Q9BW66,CINP,3834.1106779158117,0.2690901204321585,1485.4790646845458,212,ENSG00000100865,pancreas,41.3,15.8,10902,I
Q9BYH8,NFKBIZ,11276.995841899507,0.2538607980868163,1247.199980222698,718,ENSG00000144802,bone marrow,116.9,15.8,10903,I
Q15758,SLC1A5,13869.62470449507,0.4714511787564026,6773.703427960926,541,ENSG00000105281,salivary gland,99.0,15.8,10904,I
Q14393,GAS6,9090.308028367162,0.2681940461299869,2067.0458375402945,678,ENSG00000183087,smooth muscle,53.4,15.8,10905,I
Q9H8Y5,ANKZF1,10104.35110225081,0.20404276191632004,882.6186463269493,726,ENSG00000163516,cerebellum,38.4,15.8,10906,I
Q8WVX9,FAR1,7758.8929285347485,0.31408930766352394,1719.856273640681,515,ENSG00000197601,spinal cord,47.8,15.8,10907,I
P57723,PCBP4,6511.652690985799,0.2799619786478728,1656.4306363857788,403,ENSG00000090097,skeletal muscle,97.5,15.8,10908,I
Q9H5F2,C11orf1,4077.1900082916018,0.34079274612989285,2139.9918975636656,150,ENSG00000137720,pancreas,47.6,15.8,10909,I
Q9NQ31,AKIP1,4269.950758951904,0.27873867417569304,1656.4306363857788,210,ENSG00000166452,skeletal muscle,35.2,15.8,10910,I
Q9GZY4,COA1,4517.4787977874275,0.39733652694364396,3747.7940089901695,146,ENSG00000106603,skeletal muscle,55.5,15.8,10911,I
Q969X2,ST6GALNAC6,5059.5552233606595,0.2508496198516395,1247.199980222698,333,ENSG00000160408,rectum,72.9,15.9,10912,I
Q8WW01,TSEN15,3226.1410855323065,0.2797611689473666,1543.2089385592158,171,ENSG00000198860,spinal cord,34.5,15.9,10913,I
Q96HI0,SENP5,8410.311794179677,0.1921546964070609,882.6186463269493,755,ENSG00000119231,testis,36.6,15.9,10914,I
Q12996,CSTF3,9696.657397550347,0.2418367352399543,1247.199980222698,717,ENSG00000176102,epididymis,50.9,15.9,10915,I
P30408,TM4SF1,6116.150767728686,0.5343480881457161,4940.216341991342,202,ENSG00000169908,lung,111.0,15.9,10916,I
Q9BUI4,POLR3C,7342.412947082525,0.2287125903928721,1099.636679319052,534,ENSG00000186141,granulocytes,29.5,15.9,10917,I
Q14442,PIGH,5184.77432951927,0.4085041033127781,4194.045714285714,188,ENSG00000100564,parathyroid gland,56.0,15.9,10918,I
P56962,STX17,6060.767217215896,0.2960980878262843,1719.856273640681,302,ENSG00000136874,pituitary gland,37.1,15.9,10919,I
Q15397,PUM3,6677.025250938536,0.1744615211124843,882.6186463269493,648,ENSG00000080608,esophagus,29.3,15.9,10920,I
P10301,RRAS,2877.450559639931,0.20927520151668366,820.3248121093816,218,ENSG00000126458,urinary bladder,79.6,15.9,10921,I
Q9NQ55,PPAN,7663.54718877375,0.21410384221565829,955.0750302085603,473,ENSG00000130810,lymph node,29.3,15.9,10922,I
Q4G0F5,VPS26B,5240.355430078507,0.2475754588272936,1247.199980222698,336,ENSG00000151502,cerebral cortex,41.7,15.9,10923,I
Q9NQW7,XPNPEP1,6220.215146592262,0.2341227083446922,1247.199980222698,623,ENSG00000108039,pancreas,46.0,15.9,10924,I
P48637,GSS,4967.193881356715,0.2458691412747535,1247.199980222698,474,ENSG00000100983,epididymis,47.5,15.9,10925,I
Q13901,C1D,4412.155457836389,0.3369717331009124,2139.9918975636656,141,ENSG00000197223,granulocytes,32.1,15.9,10926,I
Q9H2J4,PDCL3,3299.9129448056224,0.2162679998836804,955.0750302085603,239,ENSG00000115539,smooth muscle,49.6,15.9,10927,I
O94905,ERLIN2,8478.089244946836,0.3605622832019453,3236.0372601462896,339,ENSG00000147475,pancreas,45.7,15.9,10928,I
Q96A49,SYAP1,7312.182264888287,0.2566984092867449,1247.199980222698,352,ENSG00000169895,liver,51.4,15.9,10929,I
Q9Y6G9,DYNC1LI1,8120.868419337276,0.2308944744215418,1099.636679319052,523,ENSG00000144635,skeletal muscle,41.1,15.9,10930,I
Q86X76,NIT1,4044.4920618623482,0.2705731685836681,1561.9385202765454,327,ENSG00000158793,liver,44.1,15.9,10931,I
Q9NP80,PNPLA8,9863.399130430815,0.2288087526010316,1099.636679319052,782,ENSG00000135241,bone marrow,51.5,15.9,10932,I
P17706,PTPN2,5561.346332335473,0.2367564277194644,1247.199980222698,415,ENSG00000175354,thymus,61.3,15.9,10933,I
Q07326,PIGF,7722.329226040841,0.5690818342937946,5741.401093906094,219,ENSG00000151665,pituitary gland,37.8,15.9,10934,I
Q6P087,RPUSD3,4153.842921614646,0.2316040566970006,1099.636679319052,351,ENSG00000156990,skeletal muscle,43.3,16.0,10935,I
Q96B67,ARRDC3,6634.91125329733,0.26574475565089123,1247.199980222698,414,ENSG00000113369,bone marrow,68.7,16.0,10936,I
P45973,CBX5,2749.134493482113,0.17812976833864888,794.1807177378198,191,ENSG00000094916,parathyroid gland,42.5,16.0,10937,I
P54725,RAD23A,6103.826562282447,0.2221958957482784,1015.9811433131842,363,ENSG00000179262,skeletal muscle,225.3,16.0,10938,I
Q02978,SLC25A11,7999.2910056292985,0.4529646411867213,6204.303243978244,314,ENSG00000108528,skeletal muscle,100.8,16.0,10939,I
P56556,NDUFA6,2935.472905594112,0.2928515797805713,1457.4130348785516,128,ENSG00000184983,heart muscle,68.5,16.0,10940,I
Q13636,RAB31,2913.512899488211,0.2501918982988737,1118.5679832487172,194,ENSG00000168461,cerebral cortex,53.9,16.0,10941,I
O75817,POP7,2605.8550905674706,0.273028347420201,1296.238708595965,140,ENSG00000172336,skeletal muscle,46.4,16.0,10942,I
Q96IJ6,GMPPA,4286.281023976206,0.2256646781619575,1015.9811433131842,420,ENSG00000144591,liver,54.1,16.0,10943,I
Q96AT1,KIAA1143,4006.4060839921253,0.2290403271710289,1099.636679319052,154,ENSG00000163807,skeletal muscle,28.9,16.0,10944,I
Q9H5V9,CXorf56,3436.2912140458825,0.23274993751421605,1131.7224879498244,222,ENSG00000018610,basal ganglia,29.1,16.0,10945,I
Q15526,SURF1,7018.0707899630115,0.3577463411436719,2664.451905059917,300,ENSG00000148290,pancreas,54.4,16.0,10946,I
Q9HB21,PLEKHA1,6773.927315214279,0.2309991270782043,1099.636679319052,404,ENSG00000107679,skin,43.9,16.0,10947,I
Q86U44,METTL3,8826.45350501239,0.2345872027486632,1247.199980222698,580,ENSG00000165819,cerebellum,27.1,16.0,10948,I
Q9H9T3,ELP3,6174.286621806024,0.2348318051229921,1247.199980222698,547,ENSG00000134014,seminal vesicle,36.1,16.0,10949,I
Q7KZN9,COX15,9427.70765616,0.4183275047505957,6773.703427960926,410,ENSG00000014919,adrenal gland,31.6,16.0,10950,I
Q53F39,MPPE1,8529.478617960214,0.3670804682056589,3236.0372601462896,396,ENSG00000154889,granulocytes,66.2,16.0,10951,I
P49841,GSK3B,5041.816789606212,0.22044697655654494,985.4477567000637,420,ENSG00000082701,thymus,46.5,16.0,10952,I
Q9BT30,ALKBH7,3020.0416382312787,0.25477097093871354,1148.0263792378669,221,ENSG00000125652,testis,96.5,16.0,10953,I
Q8TDX7,NEK7,4275.9660642981535,0.2652154871415144,1247.199980222698,302,ENSG00000151414,heart muscle,74.7,16.0,10954,I
Q8N6T3,ARFGAP1,5837.549114793539,0.2175862973828393,955.0750302085603,406,ENSG00000101199,pituitary gland,40.9,16.0,10955,I
P40121,CAPG,3420.5163469493395,0.2067401757422961,882.6186463269493,348,ENSG00000042493,dendritic cells,121.1,16.0,10956,I
Q5T653,MRPL2,6042.234015655517,0.3206744365165541,1889.931313072292,305,ENSG00000112651,liver,55.0,16.0,10957,I
P17097,ZNF7,10393.699004149445,0.2255790444019509,1015.9811433131842,686,ENSG00000147789,cerebellum,34.1,16.0,10958,I
P51692,STAT5B,9585.442832565308,0.2286059430846452,1099.636679319052,787,ENSG00000173757,placenta,55.4,16.0,10959,I
O60725,ICMT,8597.931201484796,0.5183675839333388,6383.191285103785,284,ENSG00000116237,skeletal muscle,41.3,16.0,10960,I
P49427,CDC34,4252.0059725016345,0.2672682829131745,1485.4790646845458,236,ENSG00000099804,skeletal muscle,63.9,16.0,10961,I
Q9BTE7,DCUN1D5,3925.865866461396,0.2534550350840155,1247.199980222698,237,ENSG00000137692,skeletal muscle,38.7,16.0,10962,I
Q9UK41,VPS28,2950.380114308001,0.22007239708322546,985.4477567000637,221,ENSG00000160948,skeletal muscle,55.7,16.1,10963,I
Q9HD34,LYRM4,2170.58285022974,0.2946433525042697,1179.5588141625742,91,ENSG00000214113,ovary,32.4,16.1,10964,I
Q7RTN6,STRADA,5804.345237019659,0.25116139190228204,1247.199980222698,431,ENSG00000266173,testis,55.4,16.1,10965,I
O43736,ITM2A,6228.25224581361,0.35729129018447703,2487.7519050599176,263,ENSG00000078596,thymus,100.7,16.1,10966,I
Q9NPF5,DMAP1,8080.671492344138,0.2291066620829321,1099.636679319052,467,ENSG00000178028,adrenal gland,31.7,16.1,10967,I
Q15599,SLC9A3R2,4787.015986683965,0.1996190428533796,882.6186463269493,337,ENSG00000065054,liver,80.9,16.1,10968,I
O95628,CNOT4,10131.16405017376,0.2386620633498745,1247.199980222698,575,ENSG00000080802,skeletal muscle,35.0,16.1,10969,I
O15121,DEGS1,8896.685205245014,0.5048260732581149,6383.191285103785,323,ENSG00000143753,skin,164.4,16.1,10970,I
Q2NKX9,C2orf68,3046.114680480958,0.19794248364510209,859.2273906316698,166,ENSG00000168887,thymus,37.1,16.1,10971,I
Q06787,FMR1,9243.984045815463,0.18606136526544328,882.6186463269493,632,ENSG00000102081,placenta,49.9,16.1,10972,I
Q13889,GTF2H3,5074.180359175802,0.2920428019649177,1719.856273640681,308,ENSG00000111358,liver,25.3,16.1,10973,I
