id,monomer
5dgj,True
1d2z,False
3d2q,False
3d9n,False
5g4z,True
6f72,False
3l4a,True
5l7z,True
6j4p,False
6fd2,False
5nlg,True
3tdn,False
1x6i,False
1q1l,False
4i6r,False
3cin,True
1je5,False
2ew0,True
5mx9,True
2f5t,False
3anw,False
4g78,True
6qnk,False
1ev7,False
3c8z,False
3o3y,True
3kq5,True
3bjq,False
1b89,True
2d58,True
5fmu,False
5fbf,True
3p4g,False
3qbr,False
1h5w,False
3mi9,False
1s5d,False
5gj7,False
1vmg,True
3u9w,True
3c3d,False
3kea,False
6af4,False
2oln,True
5x3t,False
3g5s,True
6cib,False
2pcs,True
1yu0,True
5iw9,False
2bo9,False
4tpn,True
5z11,False
2iyv,True
3u01,True
4x7k,True
5cec,False
2j5b,False
1ycy,False
6h86,False
2cy5,True
4m83,False
3it3,False
3kgk,False
2qcp,True
3rof,False
5x3r,False
5a62,True
5zke,False
4bqn,False
4xzf,False
1gu2,False
5ce7,True
2jkh,False
2y8u,False
2bkr,False
2oz4,False
5kef,False
6e4l,True
5yow,False
5m48,True
5nzg,True
4pkm,True
3s4l,True
1nki,False
3rrw,False
4ndo,False
3adr,False
4xr9,False
2d0b,True
3ajd,True
4f55,True
2hiq,False
3m8k,True
5oj5,False
1p4x,True
2b9c,False
5g5c,True
6dqp,False
3og9,False
4ath,False
4ae2,False
4ebj,False
6ne2,False
4nnq,False
5svh,False
4jhy,True
3bid,False
6ney,True
3k3f,True
5zwr,False
2gia,False
1od3,False
3v7b,False
3na6,True
3s83,True
4fz4,True
1at0,True
6cko,False
6czo,False
5vcm,False
5i5m,False
1zoq,False
2f6r,True
3p4h,True
1svm,False
4nv0,False
3huh,False
4ae4,False
1dj7,False
1eq2,False
1n62,False
3rq4,True
2i7h,False
4or5,False
2y7p,True
5j4l,True
4zsx,False
3tj8,False
1ors,False
1ign,False
3mpc,False
5w0h,True
1ctf,True
1lfw,True
5y11,False
1tzp,False
3bg1,False
3v9w,False
4wft,False
6qhg,False
6qwo,False
5msm,False
5ujc,True
4uhv,False
4b46,True
1k2e,False
2izr,True
4oi4,False
4uyr,True
2dka,False
1qz7,False
1u19,False
5y30,True
3g7q,True
3pt1,True
3g3s,False
1urj,False
6ckg,False
4l1c,False
1vrb,False
2zq0,False
3up3,False
3eea,False
3o0y,False
4c2v,False
6gf6,False
3zss,False
4zdj,True
2c0z,True
5cof,True
4za3,False
3g9w,False
6ojj,True
6al5,False
2e6x,False
1oq1,False
2j97,True
5hda,False
4kh8,True
3ccy,True
6h8m,False
1lrz,True
1u7n,False
3ju3,True
5yfc,False
2pnl,False
5f6r,False
4gdo,False
6hhm,True
4p6q,True
2gqt,True
3mtq,False
1vjq,False
6b3v,True
3tfj,False
2vlg,False
3lmz,True
5vog,True
6gz0,True
5h9f,False
4rhz,False
5dgq,False
4bza,True
4zi3,False
3nyc,True
6dx1,False
6iuq,False
4chg,False
5m17,False
1bu8,True
3hkw,False
4jo0,True
1gmu,False
4xp7,True
1ew4,True
5lsv,False
4q53,False
4fbs,True
2py6,True
3fy6,False
4psy,True
4k0n,True
4r80,False
4bjm,False
3sq7,False
2gyq,False
3piw,True
2pge,True
3tow,True
2x5x,True
5xlj,True
4u5r,False
4lmo,False
4f03,False
2phn,False
3ejf,True
2p3p,False
4i1f,True
4zcd,False
4ml1,False
2i8d,False
5x1e,False
4q62,True
3dwg,False
6nfe,False
5i20,False
3kwr,False
5opf,True
2nw8,False
2r6a,False
4wpm,False
5jea,False
6o87,True
3zrx,False
2ijq,False
5na6,True
3txs,False
6ibe,True
3a2e,False
5nf2,True
4wqd,True
4r7f,True
4us5,False
1oyg,True
5t12,True
2wj5,True
2xsa,True
2olt,False
5syt,True
1vjg,True
6e52,False
2aib,False
3nr5,True
2q37,True
4qkd,False
4qpw,False
1ryp,False
3zpx,False
3bbz,False
4x86,False
3bam,False
5ytq,False
1n1j,False
1bm8,True
3cjy,True
3d7a,False
2ory,False
3ucs,False
1on2,False
5dkt,True
3exn,True
6b4f,False
5kku,False
3ig9,False
6r01,True
3sk9,True
3bni,False
3f8k,True
2i6d,True
3e35,True
5ojc,True
4knh,False
5umf,False
3kd6,False
6fzz,True
2gkp,True
3wnd,True
5wxx,True
3gyy,False
2gv5,False
6a9c,False
4dja,True
6c4m,True
5dzt,True
1f9f,False
2gdm,True
5jvi,True
4ywf,True
3luf,False
4cek,True
6e1x,False
2ww5,True
4e2g,False
5wlh,False
6r5c,False
1z67,True
2eui,False
1n67,True
5a99,True
2bdt,True
4kyt,False
2o6k,False
3zj0,True
1mai,True
2ns9,False
6nn4,False
3s93,False
6aax,False
6ra3,False
1jke,False
4r6y,True
2o1s,False
4pk9,True
5c8g,False
3wae,False
4kwy,False
2okf,False
1jhs,True
3fz2,False
2brf,True
1zav,False
2vqc,True
3ezq,False
4g2a,True
4jja,True
2jek,True
4chd,True
3ffv,False
4u4c,False
3if8,False
4b2f,True
4pkf,False
6imq,False
1wv9,False
5fo5,True
3gpv,False
3ct9,False
3zta,True
4zhb,False
6gkx,True
2qe8,False
4mza,False
3h87,False
2ynk,True
5o8p,False
1g8p,True
3h7o,False
2nsz,True
4fhr,False
1pyt,False
6pnv,True
4ph8,False
3cjx,False
1q7f,False
1vl7,False
6bw6,False
2i5f,True
4i86,False
3s8i,False
3t2l,True
1k78,False
5fqe,False
4x9c,False
5wsv,False
1k8k,False
1ppj,False
3l0q,False
6ofk,False
3pvv,False
4ci8,False
4fzq,False
1zyl,True
4ofz,True
3bw6,True
3tr5,False
2r16,True
5z7b,False
1sw6,False
5nt7,False
2o7a,True
2r9f,True
2dm9,False
3b5o,True
5i45,True
6jj8,False
1xd7,True
5n40,True
4yf1,False
5bop,False
2w6a,False
4g4s,False
3pjp,False
4d6g,False
2bnm,False
2cvi,False
2imh,False
4mai,True
1k3x,False
6on1,False
5b6d,False
5kd5,True
4lgc,True
4qjv,False
2r25,False
3g1p,False
1t3u,False
3hlx,False
5c98,False
6ozd,False
4ia6,False
5obt,False
1isu,False
5oi9,False
3oxh,True
1pl8,False
5l3x,False
6b9f,False
2p5v,False
3h20,True
4ozk,True
4v1k,True
5gut,True
4mby,False
2rjb,False
3h1t,True
2pww,True
3we2,False
2pqx,True
3g48,False
3o0l,False
5owu,False
4eqq,False
4zw9,True
4bx9,False
6dzo,False
3bqz,False
3elk,False
5ke1,False
6qfj,False
3f6o,False
3grc,False
4cxf,False
2o8r,False
6p3j,False
5oei,True
6i4m,False
3vuu,True
3l4e,True
5xmg,True
5ik4,True
5w5p,True
4uhq,False
2qmi,False
6sib,True
6ihg,True
4zrl,False
4d2i,False
4m8d,False
6g7n,False
6h96,False
6gup,False
4in0,False
1h3o,False
1q42,True
4xax,False
4y9w,False
4kzs,True
4hde,True
2end,True
3llu,True
3zsu,True
6bhk,False
4yca,False
5d5k,False
5evf,True
5fq8,False
4r6i,False
3rst,False
5ztb,False
4npl,False
3gg7,True
4uhc,True
3tw5,False
1f35,False
1np0,False
4lit,True
5ft0,False
3sl9,False
3ju4,True
6r33,True
1j27,True
3anp,False
4gio,False
3lhs,True
3s6e,False
2xu8,False
3dad,False
5cml,False
3o1i,False
1nlf,False
3m0f,False
3h3h,False
3pmi,False
4hdo,False
4zgm,False
1y7r,False
6d12,False
3f40,True
3pe7,True
3o60,False
3me0,False
6iip,False
3dyj,False
3fgy,False
3fhl,False
4zmk,True
2i0z,True
5a57,True
1kpg,False
5k34,True
3l00,True
5ajs,False
6n63,True
6csj,False
3grz,False
2w1v,False
1o7j,False
4qdg,False
2erv,False
3l09,False
1sh8,False
2qud,False
6f03,False
3afo,False
5n9b,True
2et1,True
3w19,False
3kg7,False
4oyd,False
6es9,False
3laz,False
5fvn,False
3get,False
1byr,True
1t3g,False
5wb4,False
3jq1,False
3woz,False
3n3y,False
3fo5,False
2b8m,True
1w9z,False
3n6x,True
1w6k,True
6e8a,False
2zyz,False
2d1s,True
4rhw,False
3p6z,False
4brw,False
3nw4,True
4z67,True
6a1k,False
1rkt,False
3p2e,False
3uit,False
5aim,False
6byp,False
3b7h,True
5gk1,False
3na7,True
4njc,False
2it9,False
4miy,False
1gqe,True
5fbs,True
1shu,True
3g1j,False
2j9o,False
1ly1,True
2y9m,False
5hu3,False
5fq1,False
3obl,False
4ihq,False
2vy1,False
6gid,True
4zur,False
3kos,True
4avs,False
4qnd,True
5u1t,False
1chm,False
2oxg,False
6ds7,False
6nna,False
6ck0,False
6dcj,False
3oep,True
2xes,False
3kgw,False
5a10,True
2r1j,False
5oby,True
1q7e,True
4hr1,False
4xwj,False
2gc7,False
3cp3,True
2wcw,False
4rxi,False
4yfu,False
3dkx,False
1gak,True
5e1v,False
6q58,False
3bz6,True
2fqx,True
6a5b,True
6e6o,True
5ciy,False
3mfi,False
4pxy,False
4gq1,True
3g43,False
6qe8,True
5c40,False
2gum,False
3nce,False
2fwh,True
1cvr,True
3i57,False
1e7l,False
1eaj,False
3x2m,False
3u1l,True
6p3p,True
1u7k,False
2pn2,True
1uad,False
4yqd,True
3vrd,False
3l0z,False
3kiz,False
4joi,False
5m0y,False
6rb3,False
3bc9,False
6g4j,False
3mao,True
4jpq,False
5xxs,False
6fwy,False
4zeo,False
4kkr,False
4wee,True
5of1,False
6myi,False
1wou,True
1jg5,False
1z2u,True
3ofg,False
1dzf,True
3oqb,False
5ay6,False
1pdo,True
2oaf,False
2qzu,True
5c21,False
3ggn,False
3clm,True
6jli,True
4oqp,True
6c6z,False
3t2c,True
3tc3,False
3bo6,False
4qnc,False
5fgl,False
5d8v,True
5kvb,True
3a35,False
1bcp,False
6gz8,True
6qvi,False
3ayj,False
5n2e,True
3trt,False
1es9,True
1mij,True
2uvp,False
5nrm,False
3m92,False
4bwn,False
4q38,True
3al2,True
4lya,True
1v70,True
3juw,False
6hx7,False
5guq,False
2oj5,False
2qp2,True
1p91,False
3kxy,False
2i9c,True
2xwu,False
4zbg,True
5a4a,True
3fde,False
2opt,False
3nrx,False
2oso,True
6qsr,False
2xvs,True
3caw,False
4i84,False
6oqm,True
1ixg,True
6j9r,False
4beu,True
6qfm,False
4kdw,True
5tjz,True
6c4q,True
3b5e,False
6nn7,False
4wik,False
1d3y,False
5e7h,True
5ol9,True
1cc8,True
2bji,False
2jhn,False
3wx6,False
4m9v,False
1zhs,False
2z73,False
5tdy,False
4wiq,True
1f3u,False
1gmi,True
5b4b,False
6cz7,False
3ljn,True
1nwz,True
5a1n,False
2df7,False
5tzt,False
1vyk,True
5wxu,False
5ej8,False
2e0n,False
1r0d,False
2wxy,True
5el3,False
2zhj,True
4blp,False
3pow,True
3udf,False
4h7l,False
4f06,True
3kwl,True
5iwh,True
5o29,True
4tmx,False
3kkg,True
3uul,False
3ka7,True
1gmx,True
1szw,False
2ih2,False
2wtp,False
3nje,False
6g1c,False
5wgi,True
3qec,True
4dm5,False
4ld3,False
1ofd,False
3u2a,True
4gbs,False
2opw,True
6s2l,True
3e2q,True
1s5u,False
5xwc,True
1z0n,False
3f4s,True
3cbw,False
4nx1,False
2b9w,True
1o7f,True
6mrs,True
6qig,False
2rin,False
5eha,True
4bsx,False
3wvz,False
3zvl,True
5h28,True
6a3l,False
5box,False
2a40,False
2je8,False
5m29,False
5n2u,False
6oan,False
1v2z,True
3cgg,False
5lbd,False
5a61,True
6c6k,False
3fvw,False
2qv5,False
4m2m,True
4p5x,True
6br8,False
4d7m,True
1l2w,False
2h9e,False
4p0d,True
2nq3,True
2fyf,False
1taf,False
1aep,True
4hyl,False
1fo0,False
3p1x,False
1nuu,False
1vsr,True
5d16,False
1pvm,False
4k2j,False
6a6x,False
5ejr,True
2j43,False
5o2d,True
3odp,True
2ozz,False
5i0y,False
4pj2,False
1s3s,False
4bjt,False
3gqh,False
2eyu,False
3iuo,False
5vgb,False
4zf7,False
2oy9,False
5anr,False
1jf3,True
5lsl,False
1xtt,False
4nt1,False
2acf,False
2bx9,False
1f3v,False
4hi8,False
2hq9,False
6ms4,False
4nnb,True
5e3i,False
6e3g,False
3by7,False
2xdw,False
4p3v,True
2pfz,True
3g46,False
2jdc,True
4wpy,True
3ctv,True
5coz,True
6o7q,False
3djl,True
1k8w,False
5w8q,False
3a4r,False
5hst,False
2qjz,False
2a1v,True
1i12,False
2qf4,False
2j3t,False
4pux,True
3od8,False
3t94,False
3no3,True
5y2z,False
5zm0,True
3ktd,False
3dc7,False
3ixl,True
1x6o,True
3ct6,False
4rec,False
3ty1,False
6a6c,True
6if3,False
6gqz,False
3dvo,False
3cfu,False
5h29,True
1j5u,True
2vkj,False
5zfk,False
3nke,False
5yl9,False
2e8g,False
3h51,False
3cr3,False
3faj,True
3sx6,True
2wsw,True
1sg6,False
1n8v,False
4gc3,True
5djo,False
1sed,False
2etv,False
5xm5,False
2bue,True
4aq1,False
2oh3,True
5jjo,True
4zy8,False
5ixi,False
6imv,False
2raa,True
2pyx,False
2j16,False
5bo7,False
6imp,False
4wji,True
2qyf,False
1l1l,False
3gyb,False
5t59,False
4ghb,False
6d97,False
3mw8,True
2g7g,True
4dcm,True
6mq5,False
4gym,False
3oos,True
1sqw,True
4az6,True
5xqg,False
5g51,True
6cj6,False
1nz0,False
1usc,False
1ix9,False
4n4j,True
5h9i,True
2bfw,True
4a5z,False
4f2e,True
5lgg,True
3tvq,True
3vc1,False
5xaq,False
4ywa,False
3mx1,True
3c5p,False
6nuh,False
2v0x,False
2w5q,True
5ibw,False
3hx6,False
1hw7,True
4pas,False
3s5t,True
1tgr,False
5zw7,True
6qur,True
1s2o,True
5jja,False
1xg5,False
4z0y,False
5xve,False
2cnq,True
2e3n,True
4f87,False
6o3p,False
5for,True
1qna,False
2y7e,False
6a3a,False
1xqo,True
6hsh,False
3hpy,False
4tsd,False
2p10,False
4io2,False
3akb,True
3i00,False
1a1x,True
3fse,False
5i7i,False
6ots,True
1qwo,True
4b2o,False
3ckm,True
2aot,False
3thi,True
5mu9,False
3fka,False
2po7,False
4dn7,False
5n22,False
2apj,False
4cn0,False
4rct,False
3fc7,False
1wm1,True
4a0p,False
6fia,False
6iw3,True
2qh9,False
1u8s,False
3b33,True
1zzk,True
2w3q,True
4qre,True
1r8g,False
5ulb,True
3vus,False
6ect,True
3bby,True
5uno,True
4wdc,True
2hlj,True
3k50,True
4dwl,False
4hms,False
4mjd,False
4rgi,True
5v8s,False
5jk9,False
3oxn,False
1ryl,False
5fmr,False
6eb5,False
3d79,True
5mu5,True
2q18,True
3h4x,True
4adn,False
6o1b,True
2nxo,False
6hqn,True
4fdy,False
5jrh,False
4q4w,False
5v3w,False
5chl,False
3ir4,True
5gjh,False
4p3f,False
5t0f,False
4ha7,False
5jph,False
3n1e,False
6nr6,False
4kop,False
5dxe,False
1cr1,True
1ukf,True
2xol,False
4yh8,False
4fh0,False
3ohe,False
3zyp,True
5wxm,False
5lq6,True
3kzq,False
2ygg,False
6nsv,False
2iay,True
3fnc,False
6c9e,False
4m7r,False
3h09,False
3g7r,False
2pez,False
4iab,False
4inw,True
5hb3,False
2yic,False
6a56,False
1ou8,False
6mjb,False
5y9g,False
6f91,False
2iqc,True
6kcq,False
3ho6,False
3qwe,True
2dvm,False
6mpr,False
4yud,True
2v6v,False
5aq0,False
2o90,True
6cwq,False
1lfp,True
6aoz,False
2fiu,False
5ykz,False
2ve8,False
1ynb,False
4bxm,False
3r0n,True
3cnr,False
4ilo,False
1pn0,False
3wjp,True
2bky,False
6n0b,False
3n75,False
1jk0,False
4eae,False
3otn,False
3fsa,True
5o65,False
1np6,False
4ksn,False
4i6p,False
4gbm,True
4usk,False
2gef,False
3tjy,True
1w8s,False
5j5v,False
3n72,False
5iff,False
5nkq,False
3wwq,False
4ohx,True
4r6u,False
5k62,True
1odm,True
5vx1,False
5hx0,False
4jzu,False
6nvp,True
3pt5,True
5kvc,False
6mba,False
3h0n,True
6ekz,True
3hnr,True
2w31,False
4fk9,True
3cu3,True
2hdi,False
2y4y,False
6fnu,True
2g77,False
3ehc,False
2gno,True
1huw,True
5hgj,False
2y1b,True
5a9t,True
4ovm,False
1tfe,True
3uxf,True
3ilx,False
6iv9,False
4mu6,True
4c47,False
3d31,False
4ml7,False
2qlc,False
2vfr,True
4dox,False
1qsa,True
3shs,True
2nxp,False
3hx9,False
2y8y,False
4l9n,False
4cvd,True
4iiy,False
5lw0,False
3zr8,True
4ay9,False
4bnd,False
6ebu,True
6h1q,False
6hb8,False
2a5y,False
2znr,True
5tux,True
3gi1,False
4ikn,False
4bmj,False
3l1n,True
5lsf,False
4o8s,True
1t0i,False
6r77,False
4jgw,False
2cja,False
3hut,True
3k3v,True
6oqq,False
2a7k,False
3a5f,False
5jgk,False
6e68,False
2p51,True
3dso,True
2z8f,False
4jch,False
2w07,False
5dse,False
2c5q,False
3iek,False
6r2m,False
3l8c,False
1x6z,True
5n77,False
3gax,False
3a9i,True
1sz9,False
1lrv,True
4eiu,True
2i02,False
6cxh,False
6h02,False
1n9p,True
4jem,False
4n3y,False
3rnv,True
2dgk,False
2yiz,False
6eoz,True
4qus,False
2oqg,False
4pz0,True
1fnn,False
5n1a,False
4zcf,False
2pd2,False
1vpq,True
4r78,True
3mtu,False
3feu,True
3zij,False
2bb3,False
1yb0,False
5t7z,True
3onq,False
2pqr,False
5sv5,True
1b8k,True
3dme,False
4xl1,False
4zce,False
4jnh,False
4bwc,False
5u6z,True
3d3o,False
1th7,False
2hc8,True
3h6r,False
6f43,False
4a7u,False
2wb6,True
3u7q,False
2qsb,True
6fl9,False
6ctz,True
2gvi,True
5ttx,False
2qgq,False
2uyt,True
6dkq,False
3e97,True
1mg7,False
4yj1,True
1e3o,False
3ckk,True
4l8a,True
1i24,True
3vhl,False
5zkk,False
3lic,True
4avr,False
1e9r,False
2qgv,False
2i24,True
2ium,False
6msq,False
4dyl,True
6nbr,False
4x9m,True
3zlc,False
4ytl,False
5o7h,False
4k1c,False
4wjm,True
3ec6,True
6dao,False
5e9t,False
5kvs,False
6n19,False
5txi,False
4rz4,False
4phz,False
3t5n,False
4qtp,False
3cdl,False
3n17,False
1h30,True
2d4p,True
6dga,True
4e6n,False
3dkq,False
3n1f,False
2pbl,False
1qr0,True
2x2u,False
1am7,False
4ytk,True
6g94,False
3dkm,True
1k4n,True
2a19,False
4gam,False
6ac5,True
5yuf,False
2pr7,False
4yi8,True
4zwo,False
3zie,False
5dz2,False
3sho,False
6obt,True
2hdo,True
5www,False
5o2x,True
2fjr,False
3lm4,False
4muq,True
5l8r,False
2x4j,True
1xou,False
4yor,False
3gr3,False
3v75,True
4m73,False
2w0g,True
6bub,True
2axq,True
2fex,False
6nwt,False
4a9a,False
2g3a,True
1g61,False
3ixs,False
4f7u,False
1na6,False
2f4w,False
3d82,False
2r2c,False
3f1p,False
1q15,False
3lfu,True
1xk5,True
1ej8,True
3io5,False
1tig,True
2fck,True
2pag,True
1cfb,False
3d0f,False
2qrd,False
3uwp,True
4wu0,False
4bps,True
6pd2,False
4q7f,True
1peq,True
3x0u,False
1i1q,False
1z0w,True
3jum,False
4b8x,False
2vv6,False
1kdg,False
3ouq,True
2amh,True
5uzx,False
4hb1,True
6dg4,True
3c9f,False
5dgo,True
4ifa,True
6e18,False
2iab,False
5ylb,True
5l9z,False
4goq,False
6o64,False
5fcn,False
4jcy,False
1o9y,False
6b4a,False
4q1z,True
4osn,True
5x9c,False
2yil,False
3hbm,True
4yii,False
5z5o,False
3c19,True
3cim,False
3lvk,False
3f14,True
6jmk,False
3gzb,False
4hd1,True
1yov,False
6a8m,True
5kc1,False
2pc1,True
5uuj,True
3gwb,False
3od1,False
2xi7,False
3lk7,True
6f1s,True
3tt9,True
3e98,False
1kae,False
3vzh,True
2dyo,False
4crh,True
4qxz,False
6p1b,False
6kbu,False
5kzz,True
1hfe,False
5sv2,True
5olt,True
5ikj,False
6aik,False
4zo2,False
3g4n,False
5cwt,False
1e2k,False
3io3,True
1bgf,True
3cxn,False
5ex2,False
3hug,False
4v3i,False
3w20,False
5mu7,False
2gwf,False
1t9i,False
1qwg,True
1vyi,True
1dtd,False
5vac,False
5vug,True
3lqb,True
3gk7,False
2fa1,False
1c7k,True
5jrb,False
3n40,False
3bcz,False
4oyu,False
1wlf,True
4hl4,True
2a1i,True
6b5k,False
6mjp,False
3wfd,False
2gey,False
5lx9,False
4z3x,False
4cgq,False
3g40,True
3rf3,False
6et0,False
6arz,False
2vk8,False
3pnr,False
2pxx,True
5nla,True
3or1,False
1ua7,False
1m5q,False
5ipx,True
6ey0,False
1h4x,False
4pwu,False
3dn7,False
1a7e,True
5vj4,False
6qo1,False
3hz6,True
3ct5,False
5fok,False
2w40,False
2o5h,False
1ykd,False
5vbd,True
2qu8,True
1tu9,True
4oke,False
6e3a,True
4zmi,True
1rt8,True
6mj1,True
3osv,False
4a0e,False
5b71,False
5fhk,False
6iys,True
4hcs,True
3pl8,True
4qdy,True
5a95,False
2rae,True
6a8z,False
2p9w,True
4r0s,False
4wbt,False
1yb3,True
2bju,True
6eqm,True
6jnj,False
4f2m,False
3w8h,False
2hd9,True
2r5o,False
4u9h,False
2hng,True
4o0c,False
5b52,False
4qlp,False
4zrs,False
6cng,False
3rm3,True
4w9r,False
5y1f,True
2fb0,True
2giy,False
1v4a,True
3hrz,False
3nkz,False
4eyt,False
5x9a,False
3clq,False
2p64,False
2pso,False
4lgj,True
5t1p,False
3v68,True
5aww,False
5vps,True
3b34,True
3ijd,False
3n8b,False
3w6w,False
4yk2,False
5ip0,False
3v4c,False
4yzg,False
4gyt,False
3qsl,False
3k6y,True
2hx0,True
5wqj,False
2bfd,False
5agd,False
2vp7,False
2dok,False
2jg0,True
3sy6,False
4r12,False
1o6a,False
4qas,False
3g9h,True
1zh8,False
6iyf,False
5yh4,True
1m2d,False
4ds2,False
6cr0,True
3f8x,False
5mu3,False
6hem,True
2p62,False
6fwr,False
3rkl,False
6fc3,False
2fsq,True
3c5x,False
3vmn,True
2z08,True
6gzj,False
3pp9,False
1vch,False
3vyg,False
5t09,True
6nfr,True
4yar,True
2v75,True
1zww,False
5uw8,False
4brc,False
3ea0,False
5syb,False
1dmu,False
5ek8,True
3f5o,False
3fge,True
3oyv,True
3df6,False
6db1,False
4ds7,False
1r6w,True
1w2f,False
2xf7,False
4ywt,False
6dnq,False
2ilr,True
2pke,False
1k4i,True
3emi,True
3esm,True
2hhz,True
6hfm,False
6j27,False
1jbe,True
3wxf,False
6ey4,True
3ry0,False
3c8v,False
5bob,False
4fx5,True
3sd6,True
2xqq,False
4i1k,False
3c1y,False
4m3l,False
2db7,False
6edh,False
2gb7,False
1saz,True
4e2x,True
2j7n,False
2hly,True
4l2w,False
2cjt,False
3bt5,True
5hee,False
1qo0,False
3kbq,False
1u5k,False
3nsw,False
1xpj,False
2q4z,False
3vp7,True
3t0y,False
3in6,False
2az0,False
2q7s,False
5b64,False
5mao,False
4nlm,True
1ii5,True
1s4c,False
2zxi,False
3wjt,True
5cwl,False
6foa,True
3sgw,True
1y1p,False
3q98,True
6mgt,False
4zs9,False
6qsp,False
2cdc,False
5fwz,True
3k93,True
3col,False
3kvp,False
6flf,True
1y96,False
3him,False
5xbc,False
6byf,False
4uqx,True
6g16,False
3k0y,True
1tqy,False
3fpn,False
2xmj,False
4n0t,False
3it5,False
4d6v,True
6nbg,False
3tdu,False
6icn,False
3ix7,False
6muq,True
2wq4,False
2q8v,False
5yhh,True
2ond,False
3pid,True
4j32,False
4b1m,False
5m86,False
1kng,True
3lh2,False
2nyi,False
2x49,True
4erv,True
2nxw,False
1stm,False
5jh8,True
3msw,True
3cww,False
1z4e,False
3isr,False
3rip,True
2f2e,False
1k4z,False
4tl6,False
2gza,False
4buo,False
4m6t,True
6h48,True
3vj9,True
2qyt,True
4co8,True
3m2t,False
1skv,False
4we2,True
5dzw,True
3nek,False
3iv4,True
1hn0,True
2gff,False
4xb6,False
5cw4,False
6a02,True
3kdf,False
3c9p,True
6elv,True
5jqc,True
1z0x,False
5ec0,True
5hwe,True
1y88,True
6pbg,True
1u07,False
1u2w,False
3abd,False
4u4v,True
2vvw,False
3gf6,False
2b4h,False
2p3h,True
6m9r,False
2qx2,True
5k08,True
3na5,False
6qgk,True
1egw,False
4rax,True
2cx1,True
2od5,True
2x27,True
3r6a,False
1zbp,True
5dic,True
4byz,True
6hhu,False
2nvh,True
2w15,True
3bwz,True
5d23,False
5yhy,True
4tr6,False
2hd0,False
3l4c,False
3p8c,False
4jb3,True
2bdv,True
6fdf,False
4ntd,True
6ogx,False
4dam,False
2cdu,False
5jry,True
5y7d,True
3up6,False
4f2l,True
5t1i,False
4atg,True
4xab,True
3d1b,False
4i0w,False
6grh,False
3znv,True
2wnp,True
3pd7,False
2oze,True
5uui,True
2qtd,True
2w3x,False
3eeh,True
2hwj,False
4kwd,False
1m4j,False
3bl4,False
4bk0,False
4s2r,False
5tqb,False
5c12,True
2xod,True
3grl,True
5wbj,False
5c2v,False
3m5b,False
1jad,False
2p4h,True
6qp7,False
5ej0,True
6iao,False
6j9b,False
5cyz,False
3f4m,True
4nft,False
1e44,False
6geu,True
2w2r,True
4f98,True
3zig,False
1lu4,True
2xoc,False
6jl9,True
6jk4,True
3jsy,False
5nrr,False
3daw,False
2za4,False
5ezu,False
5ffq,False
5cio,False
3iab,False
3boe,True
2d9q,False
4ehc,True
6opf,False
2ql3,False
5yjc,False
3oyz,True
1oyz,True
4x9r,False
6fdd,False
5cyw,True
3tee,True
3wvq,False
3c3y,False
1ax8,True
3i7j,False
1y66,False
4jp0,True
5uxm,True
3lrt,False
3lm2,False
3uf6,False
5u5n,False
3l7i,False
3ehg,True
2xry,True
5llt,False
3emf,False
4mtm,True
1pd3,False
5ffg,False
4j8e,False
3qy3,True
1vlm,False
3ze3,False
3o59,True
3b9t,False
6jv6,True
3b09,True
5xvt,True
3lum,False
6n2c,False
3bt4,True
4r03,True
4q5w,False
2qnt,True
3s5w,False
4uvj,False
1dqp,False
3aqq,False
2zfd,False
2ffm,True
3iib,True
4mh1,False
1vmo,False
4lzk,False
4wx0,False
5aji,False
1zs9,True
6aht,False
5y7y,False
6fx3,False
4h59,True
4a56,True
4afm,True
4ix9,False
5hcc,False
4yn3,False
3l5o,False
4j27,False
4e6s,True
3def,True
2axw,False
3kzp,False
3tx3,False
2j7a,False
3hq1,False
1f97,True
3wwn,False
6blj,False
5u7f,True
3u52,False
3e1e,False
2zex,False
5oav,False
2p12,False
5ogl,False
1ikt,True
4lji,False
1z8u,False
1y9w,False
6g7w,True
3ga3,True
3vvv,True
5d3e,False
5khd,False
3cvo,False
4gzk,True
3k67,False
3ppl,False
3u9r,True
4xlz,False
4e3x,False
6f5x,True
5fdn,False
1k5n,False
5naa,False
4efp,False
3woe,False
5uof,False
3i6e,False
3hrl,True
2bbr,True
1f0x,False
5ggb,True
4nuz,True
2g2q,False
5vg3,False
2h62,False
3p02,True
6pfx,False
1wwc,True
2yzj,False
4h86,True
5uft,True
3pg7,False
1g66,True
4k3z,False
3s64,True
2j9u,False
1se8,True
3ttg,True
3v71,False
3ufi,True
2jku,True
6hzg,True
4txd,True
2yma,False
6ae8,False
3g85,True
1v84,False
2vun,False
3jzl,False
6ofn,False
5f4w,False
1kwa,False
2q9k,True
5yf4,False
6i86,False
5ok8,False
1iby,False
1uuj,False
5z0d,False
4lmg,False
6dfd,False
5dkx,True
3e9n,False
2frg,True
1h99,True
4bji,True
2v6k,False
3mxq,False
4ozw,True
5tpi,True
2gax,False
2qgo,True
6iik,False
3l39,True
3p06,True
5zod,True
3r3q,True
3otd,False
2hj1,False
5v5t,False
5f67,False
3dmn,True
3ahn,False
4bjz,True
6dr8,True
3vpb,False
2q3s,False
5iuf,False
4r39,False
1via,False
6r5b,False
3n4p,False
3rui,False
4oqv,True
4olo,False
6eys,False
